user_id,username,email,first_name,last_name,date_joined,customer_segment,is_returning_flag,preferred_device
6938,karan.mehta.682ea9,karan.mehta.682ea9@trendlytics.io,Karan,Mehta,2026-08-20 20:58:21.924496,luxury,0,desktop
6939,karan.mehta.d4f933,karan.mehta.d4f933@trendlytics.io,Karan,Mehta,2026-08-01 20:58:21.924496,trendsetter,1,desktop
6940,rahul.banerjee.69839c,rahul.banerjee.69839c@trendlytics.io,Rahul,Banerjee,2026-08-07 20:58:21.924496,trendsetter,1,mobile
6941,riya.sen.1d7e13,riya.sen.1d7e13@trendlytics.io,Riya,Sen,2026-08-21 20:58:21.924496,occasional,0,mobile
6942,ananya.gupta.1ce155,ananya.gupta.1ce155@trendlytics.io,Ananya,Gupta,2026-08-23 20:58:21.924496,budget,0,mobile
6943,tanvi.sen.a9b2df,tanvi.sen.a9b2df@trendlytics.io,Tanvi,Sen,2026-08-22 20:58:21.924496,trendsetter,0,mobile
6944,neha.sharma.de2126,neha.sharma.de2126@trendlytics.io,Neha,Sharma,2026-08-09 20:58:21.924496,trendsetter,1,mobile
6945,rohan.reddy.2a11cb,rohan.reddy.2a11cb@trendlytics.io,Rohan,Reddy,2026-08-22 20:58:21.924496,occasional,0,mobile
6946,tanvi.banerjee.3347ac,tanvi.banerjee.3347ac@trendlytics.io,Tanvi,Banerjee,2026-08-28 20:58:21.924496,luxury,1,desktop
6947,sneha.chopra.f7d56f,sneha.chopra.f7d56f@trendlytics.io,Sneha,Chopra,2026-08-27 20:58:21.924496,budget,1,mobile
6948,sneha.joshi.f4c13a,sneha.joshi.f4c13a@trendlytics.io,Sneha,Joshi,2026-08-11 20:58:21.924496,budget,1,mobile
6949,tanvi.patel.5df521,tanvi.patel.5df521@trendlytics.io,Tanvi,Patel,2026-08-20 20:58:21.924496,trendsetter,1,desktop
6950,neha.sen.87f196,neha.sen.87f196@trendlytics.io,Neha,Sen,2026-08-02 20:58:21.924496,budget,0,desktop
6951,pooja.chopra.140fcc,pooja.chopra.140fcc@trendlytics.io,Pooja,Chopra,2026-08-04 20:58:21.924496,luxury,0,mobile
6952,rahul.joshi.6905b7,rahul.joshi.6905b7@trendlytics.io,Rahul,Joshi,2026-07-31 20:58:21.924496,trendsetter,1,mobile
6953,aarav.joshi.0017b2,aarav.joshi.0017b2@trendlytics.io,Aarav,Joshi,2026-08-02 20:58:21.924496,budget,1,mobile
6954,priya.verma.41a100,priya.verma.41a100@trendlytics.io,Priya,Verma,2026-07-31 20:58:21.924496,occasional,1,mobile
6955,vikram.banerjee.230510,vikram.banerjee.230510@trendlytics.io,Vikram,Banerjee,2026-08-02 20:58:21.924496,trendsetter,0,mobile
6956,rahul.chopra.12864e,rahul.chopra.12864e@trendlytics.io,Rahul,Chopra,2026-08-04 20:58:21.924496,budget,0,mobile
6957,tanvi.reddy.b13adf,tanvi.reddy.b13adf@trendlytics.io,Tanvi,Reddy,2026-08-19 20:58:21.924496,occasional,0,mobile
6958,sneha.reddy.e8bac9,sneha.reddy.e8bac9@trendlytics.io,Sneha,Reddy,2026-08-06 20:58:21.924496,occasional,1,mobile
6959,aditya.nair.11b46e,aditya.nair.11b46e@trendlytics.io,Aditya,Nair,2026-08-25 20:58:21.924496,budget,1,desktop
6960,arjun.gupta.29276e,arjun.gupta.29276e@trendlytics.io,Arjun,Gupta,2026-08-04 20:58:21.924496,luxury,0,mobile
6961,sneha.kapoor.ec31a1,sneha.kapoor.ec31a1@trendlytics.io,Sneha,Kapoor,2026-08-27 20:58:21.924496,occasional,0,mobile
6962,priya.kapoor.7e578a,priya.kapoor.7e578a@trendlytics.io,Priya,Kapoor,2026-08-10 20:58:21.924496,luxury,0,mobile
6963,priya.sharma.ca2569,priya.sharma.ca2569@trendlytics.io,Priya,Sharma,2026-08-19 20:58:21.924496,budget,0,mobile
6964,tanvi.singh.3b9bad,tanvi.singh.3b9bad@trendlytics.io,Tanvi,Singh,2026-07-31 20:58:21.924496,budget,1,mobile
6965,neha.singh.7841d7,neha.singh.7841d7@trendlytics.io,Neha,Singh,2026-08-11 20:58:21.924496,budget,1,mobile
6966,priya.nair.f20744,priya.nair.f20744@trendlytics.io,Priya,Nair,2026-08-27 20:58:21.924496,luxury,1,desktop
6967,neha.das.e75dbb,neha.das.e75dbb@trendlytics.io,Neha,Das,2026-08-14 20:58:21.924496,budget,1,mobile
6968,meera.chopra.b3fde7,meera.chopra.b3fde7@trendlytics.io,Meera,Chopra,2026-08-05 20:58:21.924496,occasional,0,mobile
6969,meera.singh.94459e,meera.singh.94459e@trendlytics.io,Meera,Singh,2026-08-22 20:58:21.924496,budget,0,mobile
6970,kabir.sharma.7a945f,kabir.sharma.7a945f@trendlytics.io,Kabir,Sharma,2026-08-05 20:58:21.924496,trendsetter,1,mobile
6971,riya.banerjee.746d4b,riya.banerjee.746d4b@trendlytics.io,Riya,Banerjee,2026-08-05 20:58:21.924496,trendsetter,1,tablet
6972,sneha.chopra.3f9916,sneha.chopra.3f9916@trendlytics.io,Sneha,Chopra,2026-08-19 20:58:21.924496,budget,1,mobile
6973,karan.patel.a16a71,karan.patel.a16a71@trendlytics.io,Karan,Patel,2026-08-26 20:58:21.924496,trendsetter,0,mobile
6974,ananya.patel.c58c54,ananya.patel.c58c54@trendlytics.io,Ananya,Patel,2026-07-31 20:58:21.924496,trendsetter,0,mobile
6975,meera.verma.569f50,meera.verma.569f50@trendlytics.io,Meera,Verma,2026-08-14 20:58:21.924496,luxury,0,mobile
6976,ananya.banerjee.3ed652,ananya.banerjee.3ed652@trendlytics.io,Ananya,Banerjee,2026-08-03 20:58:21.924496,luxury,1,desktop
6977,karan.patel.9b339a,karan.patel.9b339a@trendlytics.io,Karan,Patel,2026-08-10 20:58:21.924496,occasional,0,desktop
6978,rahul.verma.e61444,rahul.verma.e61444@trendlytics.io,Rahul,Verma,2026-08-08 20:58:21.924496,trendsetter,0,mobile
6979,pooja.verma.374b92,pooja.verma.374b92@trendlytics.io,Pooja,Verma,2026-08-21 20:58:21.924496,luxury,0,mobile
6980,riya.singh.f89651,riya.singh.f89651@trendlytics.io,Riya,Singh,2026-08-17 20:58:21.924496,trendsetter,0,desktop
6981,neha.singh.0b47ff,neha.singh.0b47ff@trendlytics.io,Neha,Singh,2026-08-07 20:58:21.924496,trendsetter,0,mobile
6982,aditya.patel.4d6f9a,aditya.patel.4d6f9a@trendlytics.io,Aditya,Patel,2026-08-05 20:58:21.924496,occasional,1,mobile
6983,aditya.verma.790c6a,aditya.verma.790c6a@trendlytics.io,Aditya,Verma,2026-08-27 20:58:21.924496,budget,0,desktop
6984,tanvi.das.56663b,tanvi.das.56663b@trendlytics.io,Tanvi,Das,2026-08-29 20:58:21.924496,luxury,0,tablet
6985,vikram.banerjee.839f70,vikram.banerjee.839f70@trendlytics.io,Vikram,Banerjee,2026-08-21 20:58:21.924496,luxury,1,tablet
6986,aarav.iyer.029eda,aarav.iyer.029eda@trendlytics.io,Aarav,Iyer,2026-08-03 20:58:21.924496,trendsetter,0,mobile
6987,tanvi.das.237d7c,tanvi.das.237d7c@trendlytics.io,Tanvi,Das,2026-08-09 20:58:21.924496,budget,0,mobile
6988,tanvi.sharma.693940,tanvi.sharma.693940@trendlytics.io,Tanvi,Sharma,2026-08-08 20:58:21.924496,trendsetter,0,mobile
6989,priya.patel.bb666d,priya.patel.bb666d@trendlytics.io,Priya,Patel,2026-08-29 20:58:21.924496,budget,1,mobile
6990,ananya.banerjee.e761f4,ananya.banerjee.e761f4@trendlytics.io,Ananya,Banerjee,2026-08-25 20:58:21.924496,luxury,0,mobile
6991,arjun.sen.8defb1,arjun.sen.8defb1@trendlytics.io,Arjun,Sen,2026-08-08 20:58:21.924496,luxury,1,desktop
6992,ananya.joshi.02ac00,ananya.joshi.02ac00@trendlytics.io,Ananya,Joshi,2026-08-09 20:58:21.924496,occasional,1,desktop
6993,arjun.gupta.0c4948,arjun.gupta.0c4948@trendlytics.io,Arjun,Gupta,2026-08-05 20:58:21.924496,luxury,0,mobile
6994,arjun.reddy.e5cb1e,arjun.reddy.e5cb1e@trendlytics.io,Arjun,Reddy,2026-08-26 20:58:21.924496,luxury,1,mobile
6995,neha.gupta.b1305a,neha.gupta.b1305a@trendlytics.io,Neha,Gupta,2026-08-28 20:58:21.924496,luxury,0,mobile
6996,meera.nair.b22c21,meera.nair.b22c21@trendlytics.io,Meera,Nair,2026-07-30 20:58:21.924496,occasional,0,desktop
6997,karan.verma.94d683,karan.verma.94d683@trendlytics.io,Karan,Verma,2026-08-13 20:58:21.924496,luxury,1,mobile
6998,ananya.reddy.31176d,ananya.reddy.31176d@trendlytics.io,Ananya,Reddy,2026-08-26 20:58:21.924496,budget,0,mobile
6999,aditya.patel.e7393d,aditya.patel.e7393d@trendlytics.io,Aditya,Patel,2026-08-28 20:58:21.924496,luxury,0,mobile
7000,riya.sen.c6dadc,riya.sen.c6dadc@trendlytics.io,Riya,Sen,2026-08-08 20:58:21.924496,trendsetter,1,mobile
7001,meera.reddy.e2ceed,meera.reddy.e2ceed@trendlytics.io,Meera,Reddy,2026-08-02 20:58:21.924496,budget,0,desktop
7002,neha.nair.4b9f77,neha.nair.4b9f77@trendlytics.io,Neha,Nair,2026-08-29 20:58:21.924496,occasional,1,mobile
7003,aditya.reddy.150349,aditya.reddy.150349@trendlytics.io,Aditya,Reddy,2026-08-03 20:58:21.924496,budget,0,mobile
7004,riya.iyer.dfb027,riya.iyer.dfb027@trendlytics.io,Riya,Iyer,2026-08-29 20:58:21.924496,occasional,0,mobile
7005,kabir.iyer.8ad74e,kabir.iyer.8ad74e@trendlytics.io,Kabir,Iyer,2026-08-22 20:58:21.924496,occasional,1,mobile
7006,neha.chopra.9219f2,neha.chopra.9219f2@trendlytics.io,Neha,Chopra,2026-08-08 20:58:21.924496,trendsetter,0,mobile
7007,neha.kapoor.a122d7,neha.kapoor.a122d7@trendlytics.io,Neha,Kapoor,2026-08-26 20:58:21.924496,trendsetter,0,mobile
7008,priya.gupta.eed73a,priya.gupta.eed73a@trendlytics.io,Priya,Gupta,2026-08-22 20:58:21.924496,luxury,0,mobile
7009,kabir.singh.71d1a8,kabir.singh.71d1a8@trendlytics.io,Kabir,Singh,2026-08-02 20:58:21.924496,trendsetter,1,mobile
7010,rahul.reddy.da1dbb,rahul.reddy.da1dbb@trendlytics.io,Rahul,Reddy,2026-08-29 20:58:21.924496,budget,0,desktop
7011,ananya.chopra.f8dbbe,ananya.chopra.f8dbbe@trendlytics.io,Ananya,Chopra,2026-08-16 20:58:21.924496,budget,0,mobile
7012,priya.nair.2a40fc,priya.nair.2a40fc@trendlytics.io,Priya,Nair,2026-08-19 20:58:21.924496,luxury,0,desktop
7013,rahul.gupta.79d814,rahul.gupta.79d814@trendlytics.io,Rahul,Gupta,2026-08-02 20:58:21.924496,occasional,1,mobile
7014,aditya.nair.c095c9,aditya.nair.c095c9@trendlytics.io,Aditya,Nair,2026-08-26 20:58:21.924496,budget,1,mobile
7015,rahul.sharma.09c714,rahul.sharma.09c714@trendlytics.io,Rahul,Sharma,2026-08-08 20:58:21.924496,luxury,0,desktop
7016,sneha.sharma.51a0d3,sneha.sharma.51a0d3@trendlytics.io,Sneha,Sharma,2026-08-10 20:58:21.924496,luxury,0,mobile
7017,karan.joshi.039257,karan.joshi.039257@trendlytics.io,Karan,Joshi,2026-08-03 20:58:21.924496,trendsetter,0,mobile
7018,karan.sen.778ff6,karan.sen.778ff6@trendlytics.io,Karan,Sen,2026-08-25 20:58:21.924496,luxury,1,mobile
7019,sneha.verma.7f3c90,sneha.verma.7f3c90@trendlytics.io,Sneha,Verma,2026-08-04 20:58:21.924496,occasional,0,mobile
7020,meera.sharma.9d776e,meera.sharma.9d776e@trendlytics.io,Meera,Sharma,2026-08-26 20:58:21.924496,budget,0,desktop
7021,rohan.sen.4e660a,rohan.sen.4e660a@trendlytics.io,Rohan,Sen,2026-08-25 20:58:21.924496,occasional,1,mobile
7022,rohan.patel.214b42,rohan.patel.214b42@trendlytics.io,Rohan,Patel,2026-08-04 20:58:21.924496,luxury,0,mobile
7023,arjun.sharma.4d6b70,arjun.sharma.4d6b70@trendlytics.io,Arjun,Sharma,2026-08-05 20:58:21.924496,occasional,1,tablet
7024,aditya.sharma.87691e,aditya.sharma.87691e@trendlytics.io,Aditya,Sharma,2026-08-02 20:58:21.924496,budget,1,mobile
7025,ananya.das.60c85f,ananya.das.60c85f@trendlytics.io,Ananya,Das,2026-08-08 20:58:21.924496,luxury,0,desktop
7026,riya.banerjee.b0e8b1,riya.banerjee.b0e8b1@trendlytics.io,Riya,Banerjee,2026-08-24 20:58:21.924496,luxury,1,mobile
7027,ananya.sharma.1d71de,ananya.sharma.1d71de@trendlytics.io,Ananya,Sharma,2026-08-17 20:58:21.924496,luxury,0,mobile
7028,karan.nair.b3a49f,karan.nair.b3a49f@trendlytics.io,Karan,Nair,2026-08-19 20:58:21.924496,trendsetter,0,desktop
7029,kabir.sharma.f55525,kabir.sharma.f55525@trendlytics.io,Kabir,Sharma,2026-08-17 20:58:21.924496,budget,0,tablet
7030,pooja.gupta.a68590,pooja.gupta.a68590@trendlytics.io,Pooja,Gupta,2026-08-17 20:58:21.924496,trendsetter,0,mobile
7031,vikram.joshi.92bfcd,vikram.joshi.92bfcd@trendlytics.io,Vikram,Joshi,2026-08-09 20:58:21.924496,luxury,1,desktop
7032,arjun.mehta.2ac1c6,arjun.mehta.2ac1c6@trendlytics.io,Arjun,Mehta,2026-08-12 20:58:21.924496,budget,1,mobile
7033,tanvi.sharma.90d114,tanvi.sharma.90d114@trendlytics.io,Tanvi,Sharma,2026-08-22 20:58:21.924496,budget,0,desktop
7034,riya.patel.e3037e,riya.patel.e3037e@trendlytics.io,Riya,Patel,2026-08-27 20:58:21.924496,budget,0,mobile
7035,aditya.patel.322784,aditya.patel.322784@trendlytics.io,Aditya,Patel,2026-08-11 20:58:21.924496,luxury,0,mobile
7036,neha.reddy.926190,neha.reddy.926190@trendlytics.io,Neha,Reddy,2026-08-16 20:58:21.924496,budget,1,mobile
7037,rohan.singh.07a76a,rohan.singh.07a76a@trendlytics.io,Rohan,Singh,2026-08-03 20:58:21.924496,trendsetter,0,desktop
7038,aditya.banerjee.7e2aff,aditya.banerjee.7e2aff@trendlytics.io,Aditya,Banerjee,2026-08-09 20:58:21.924496,trendsetter,0,desktop
7039,neha.verma.c86548,neha.verma.c86548@trendlytics.io,Neha,Verma,2026-08-06 20:58:21.924496,occasional,1,desktop
7040,meera.kapoor.d3abc2,meera.kapoor.d3abc2@trendlytics.io,Meera,Kapoor,2026-07-30 20:58:21.924496,trendsetter,1,desktop
7041,meera.reddy.ac34fb,meera.reddy.ac34fb@trendlytics.io,Meera,Reddy,2026-08-04 20:58:21.924496,trendsetter,0,desktop
7042,riya.joshi.994751,riya.joshi.994751@trendlytics.io,Riya,Joshi,2026-08-05 20:58:21.924496,occasional,1,mobile
7043,pooja.das.d4b5b8,pooja.das.d4b5b8@trendlytics.io,Pooja,Das,2026-08-11 20:58:21.924496,budget,0,mobile
7044,aarav.verma.07c0dd,aarav.verma.07c0dd@trendlytics.io,Aarav,Verma,2026-08-11 20:58:21.924496,budget,1,mobile
7045,tanvi.patel.2ace9a,tanvi.patel.2ace9a@trendlytics.io,Tanvi,Patel,2026-08-14 20:58:21.924496,luxury,1,mobile
7046,rohan.singh.df898c,rohan.singh.df898c@trendlytics.io,Rohan,Singh,2026-08-25 20:58:21.924496,luxury,0,mobile
7047,vikram.chopra.00cb0f,vikram.chopra.00cb0f@trendlytics.io,Vikram,Chopra,2026-08-27 20:58:21.924496,budget,1,mobile
7048,aarav.joshi.05f14e,aarav.joshi.05f14e@trendlytics.io,Aarav,Joshi,2026-08-23 20:58:21.924496,budget,0,desktop
7049,riya.iyer.87bc89,riya.iyer.87bc89@trendlytics.io,Riya,Iyer,2026-08-29 20:58:21.924496,occasional,0,desktop
7050,pooja.patel.cc812f,pooja.patel.cc812f@trendlytics.io,Pooja,Patel,2026-08-15 20:58:21.924496,trendsetter,1,desktop
7051,rohan.mehta.a20540,rohan.mehta.a20540@trendlytics.io,Rohan,Mehta,2026-08-04 20:58:21.924496,trendsetter,1,mobile
7052,arjun.kapoor.a9eea1,arjun.kapoor.a9eea1@trendlytics.io,Arjun,Kapoor,2026-08-10 20:58:21.924496,luxury,1,mobile
7053,sneha.joshi.99d2cc,sneha.joshi.99d2cc@trendlytics.io,Sneha,Joshi,2026-08-08 20:58:21.924496,luxury,0,desktop
7054,rohan.mehta.58cc75,rohan.mehta.58cc75@trendlytics.io,Rohan,Mehta,2026-08-04 20:58:21.924496,budget,0,mobile
7055,riya.kapoor.558acf,riya.kapoor.558acf@trendlytics.io,Riya,Kapoor,2026-08-07 20:58:21.924496,occasional,1,mobile
7056,neha.verma.f647dd,neha.verma.f647dd@trendlytics.io,Neha,Verma,2026-08-26 20:58:21.924496,trendsetter,0,mobile
7057,pooja.joshi.252ef8,pooja.joshi.252ef8@trendlytics.io,Pooja,Joshi,2026-08-12 20:58:21.924496,luxury,1,desktop
7058,priya.reddy.a31f49,priya.reddy.a31f49@trendlytics.io,Priya,Reddy,2026-08-01 20:58:21.924496,occasional,1,desktop
7059,pooja.sen.3e9f01,pooja.sen.3e9f01@trendlytics.io,Pooja,Sen,2026-08-25 20:58:21.924496,luxury,1,mobile
7060,ananya.sharma.9eab02,ananya.sharma.9eab02@trendlytics.io,Ananya,Sharma,2026-08-10 20:58:21.924496,luxury,1,mobile
7061,vikram.sharma.c7c302,vikram.sharma.c7c302@trendlytics.io,Vikram,Sharma,2026-08-22 20:58:21.924496,luxury,0,mobile
7062,priya.kapoor.3959ba,priya.kapoor.3959ba@trendlytics.io,Priya,Kapoor,2026-08-04 20:58:21.924496,trendsetter,0,mobile
7063,aarav.reddy.ead49d,aarav.reddy.ead49d@trendlytics.io,Aarav,Reddy,2026-08-05 20:58:21.924496,occasional,1,desktop
7064,rahul.das.35360a,rahul.das.35360a@trendlytics.io,Rahul,Das,2026-07-30 20:58:21.924496,luxury,0,desktop
7065,meera.sharma.cc8a0d,meera.sharma.cc8a0d@trendlytics.io,Meera,Sharma,2026-08-11 20:58:21.924496,luxury,0,mobile
7066,kabir.kapoor.68220e,kabir.kapoor.68220e@trendlytics.io,Kabir,Kapoor,2026-08-13 20:58:21.924496,luxury,0,desktop
7067,ananya.chopra.9a82b3,ananya.chopra.9a82b3@trendlytics.io,Ananya,Chopra,2026-08-14 20:58:21.924496,occasional,0,mobile
7068,riya.sen.1cefdc,riya.sen.1cefdc@trendlytics.io,Riya,Sen,2026-08-17 20:58:21.924496,budget,0,desktop
7069,ananya.sharma.b5a86f,ananya.sharma.b5a86f@trendlytics.io,Ananya,Sharma,2026-08-10 20:58:21.924496,budget,0,desktop
7070,meera.sen.02a892,meera.sen.02a892@trendlytics.io,Meera,Sen,2026-08-05 20:58:21.924496,trendsetter,1,desktop
7071,rohan.kapoor.a701b1,rohan.kapoor.a701b1@trendlytics.io,Rohan,Kapoor,2026-07-31 20:58:21.924496,trendsetter,0,mobile
7072,arjun.kapoor.6f6b7f,arjun.kapoor.6f6b7f@trendlytics.io,Arjun,Kapoor,2026-08-18 20:58:21.924496,trendsetter,1,mobile
7073,vikram.sen.adc95a,vikram.sen.adc95a@trendlytics.io,Vikram,Sen,2026-08-14 20:58:21.924496,budget,1,mobile
7074,ananya.das.8dd956,ananya.das.8dd956@trendlytics.io,Ananya,Das,2026-08-14 20:58:21.924496,occasional,0,desktop
7075,arjun.nair.1dc47c,arjun.nair.1dc47c@trendlytics.io,Arjun,Nair,2026-08-06 20:58:21.924496,luxury,0,mobile
7076,arjun.sen.3156b5,arjun.sen.3156b5@trendlytics.io,Arjun,Sen,2026-08-14 20:58:21.924496,luxury,1,mobile
7077,sneha.singh.61a604,sneha.singh.61a604@trendlytics.io,Sneha,Singh,2026-08-15 20:58:21.924496,budget,1,desktop
7078,karan.iyer.61b7f4,karan.iyer.61b7f4@trendlytics.io,Karan,Iyer,2026-08-23 20:58:21.924496,budget,1,mobile
7079,tanvi.joshi.766a32,tanvi.joshi.766a32@trendlytics.io,Tanvi,Joshi,2026-08-24 20:58:21.924496,occasional,0,mobile
7080,pooja.sen.b7ad7a,pooja.sen.b7ad7a@trendlytics.io,Pooja,Sen,2026-08-19 20:58:21.924496,budget,0,mobile
7081,tanvi.sen.f49b6d,tanvi.sen.f49b6d@trendlytics.io,Tanvi,Sen,2026-08-04 20:58:21.924496,occasional,0,mobile
7082,neha.iyer.0926d0,neha.iyer.0926d0@trendlytics.io,Neha,Iyer,2026-08-16 20:58:21.924496,occasional,0,mobile
7083,aarav.singh.2082ee,aarav.singh.2082ee@trendlytics.io,Aarav,Singh,2026-08-19 20:58:21.924496,occasional,1,mobile
7084,tanvi.gupta.d4dd75,tanvi.gupta.d4dd75@trendlytics.io,Tanvi,Gupta,2026-08-12 20:58:21.924496,budget,0,mobile
7085,riya.verma.ed339c,riya.verma.ed339c@trendlytics.io,Riya,Verma,2026-08-28 20:58:21.924496,luxury,1,mobile
7086,aarav.kapoor.6cf41f,aarav.kapoor.6cf41f@trendlytics.io,Aarav,Kapoor,2026-08-16 20:58:21.924496,occasional,0,desktop
7087,neha.reddy.b65e0a,neha.reddy.b65e0a@trendlytics.io,Neha,Reddy,2026-08-08 20:58:21.924496,trendsetter,1,mobile
7088,riya.patel.7a8162,riya.patel.7a8162@trendlytics.io,Riya,Patel,2026-08-03 20:58:21.924496,occasional,1,desktop
7089,sneha.reddy.fd4841,sneha.reddy.fd4841@trendlytics.io,Sneha,Reddy,2026-08-02 20:58:21.924496,budget,0,mobile
7090,priya.nair.bbf793,priya.nair.bbf793@trendlytics.io,Priya,Nair,2026-08-19 20:58:21.924496,trendsetter,0,desktop
7091,priya.reddy.fbb165,priya.reddy.fbb165@trendlytics.io,Priya,Reddy,2026-08-26 20:58:21.924496,occasional,1,mobile
7092,karan.banerjee.36b594,karan.banerjee.36b594@trendlytics.io,Karan,Banerjee,2026-08-23 20:58:21.924496,luxury,0,mobile
7093,ananya.nair.1bba44,ananya.nair.1bba44@trendlytics.io,Ananya,Nair,2026-08-15 20:58:21.924496,occasional,0,mobile
7094,sneha.sharma.be7ac4,sneha.sharma.be7ac4@trendlytics.io,Sneha,Sharma,2026-08-16 20:58:21.924496,luxury,1,desktop
7095,pooja.nair.48cad8,pooja.nair.48cad8@trendlytics.io,Pooja,Nair,2026-08-11 20:58:21.924496,trendsetter,1,mobile
7096,sneha.verma.0f7129,sneha.verma.0f7129@trendlytics.io,Sneha,Verma,2026-08-25 20:58:21.924496,luxury,0,desktop
7097,aarav.das.d3a5f0,aarav.das.d3a5f0@trendlytics.io,Aarav,Das,2026-08-18 20:58:21.924496,occasional,0,desktop
7098,tanvi.gupta.7257b6,tanvi.gupta.7257b6@trendlytics.io,Tanvi,Gupta,2026-08-20 20:58:21.924496,occasional,0,mobile
7099,aarav.gupta.3f8906,aarav.gupta.3f8906@trendlytics.io,Aarav,Gupta,2026-08-21 20:58:21.924496,luxury,1,mobile
7100,tanvi.singh.d416a1,tanvi.singh.d416a1@trendlytics.io,Tanvi,Singh,2026-08-11 20:58:21.924496,trendsetter,1,desktop
7101,neha.reddy.1aed05,neha.reddy.1aed05@trendlytics.io,Neha,Reddy,2026-08-22 20:58:21.924496,occasional,0,mobile
7102,ananya.reddy.540f8b,ananya.reddy.540f8b@trendlytics.io,Ananya,Reddy,2026-08-12 20:58:21.924496,luxury,1,desktop
7103,aarav.reddy.c91651,aarav.reddy.c91651@trendlytics.io,Aarav,Reddy,2026-08-01 20:58:21.924496,budget,0,mobile
7104,vikram.gupta.026934,vikram.gupta.026934@trendlytics.io,Vikram,Gupta,2026-08-08 20:58:21.924496,budget,0,mobile
7105,kabir.singh.e8d7c4,kabir.singh.e8d7c4@trendlytics.io,Kabir,Singh,2026-08-21 20:58:21.924496,budget,0,desktop
7106,aditya.mehta.ae80d8,aditya.mehta.ae80d8@trendlytics.io,Aditya,Mehta,2026-08-02 20:58:21.924496,budget,1,desktop
7107,pooja.reddy.19cb35,pooja.reddy.19cb35@trendlytics.io,Pooja,Reddy,2026-08-27 20:58:21.924496,luxury,0,desktop
7108,karan.sen.abd87d,karan.sen.abd87d@trendlytics.io,Karan,Sen,2026-08-26 20:58:21.924496,trendsetter,1,mobile
7109,aditya.joshi.d5c31c,aditya.joshi.d5c31c@trendlytics.io,Aditya,Joshi,2026-08-04 20:58:21.924496,budget,0,mobile
7110,meera.sharma.a95ebf,meera.sharma.a95ebf@trendlytics.io,Meera,Sharma,2026-08-17 20:58:21.924496,budget,1,mobile
7111,karan.nair.e97dc6,karan.nair.e97dc6@trendlytics.io,Karan,Nair,2026-08-13 20:58:21.924496,luxury,0,mobile
7112,priya.patel.823591,priya.patel.823591@trendlytics.io,Priya,Patel,2026-08-21 20:58:21.924496,luxury,0,mobile
7113,rahul.nair.e6e6ff,rahul.nair.e6e6ff@trendlytics.io,Rahul,Nair,2026-08-24 20:58:21.924496,trendsetter,1,mobile
7114,aditya.gupta.f05445,aditya.gupta.f05445@trendlytics.io,Aditya,Gupta,2026-08-04 20:58:21.924496,budget,1,desktop
7115,rohan.singh.f9d661,rohan.singh.f9d661@trendlytics.io,Rohan,Singh,2026-08-17 20:58:21.924496,occasional,1,desktop
7116,priya.sharma.6cf7e8,priya.sharma.6cf7e8@trendlytics.io,Priya,Sharma,2026-08-08 20:58:21.924496,budget,1,mobile
7117,rahul.das.33cfc5,rahul.das.33cfc5@trendlytics.io,Rahul,Das,2026-08-19 20:58:21.924496,trendsetter,0,mobile
7118,rahul.das.cd6ad3,rahul.das.cd6ad3@trendlytics.io,Rahul,Das,2026-08-19 20:58:21.924496,occasional,1,mobile
7119,sneha.kapoor.9f399f,sneha.kapoor.9f399f@trendlytics.io,Sneha,Kapoor,2026-08-14 20:58:21.924496,occasional,0,mobile
7120,rohan.singh.670126,rohan.singh.670126@trendlytics.io,Rohan,Singh,2026-08-24 20:58:21.924496,budget,0,desktop
7121,rohan.iyer.e88119,rohan.iyer.e88119@trendlytics.io,Rohan,Iyer,2026-08-29 20:58:21.924496,luxury,1,mobile
7122,arjun.patel.c74d40,arjun.patel.c74d40@trendlytics.io,Arjun,Patel,2026-08-17 20:58:21.924496,trendsetter,1,desktop
7123,aarav.mehta.aed21c,aarav.mehta.aed21c@trendlytics.io,Aarav,Mehta,2026-08-28 20:58:21.924496,trendsetter,1,desktop
7124,priya.mehta.85bc64,priya.mehta.85bc64@trendlytics.io,Priya,Mehta,2026-08-17 20:58:21.924496,luxury,0,desktop
7125,vikram.kapoor.4b8be9,vikram.kapoor.4b8be9@trendlytics.io,Vikram,Kapoor,2026-07-30 20:58:21.924496,occasional,0,mobile
7126,aditya.reddy.5dae77,aditya.reddy.5dae77@trendlytics.io,Aditya,Reddy,2026-08-18 20:58:21.924496,occasional,0,desktop
7127,karan.patel.08042d,karan.patel.08042d@trendlytics.io,Karan,Patel,2026-08-29 20:58:21.924496,trendsetter,0,tablet
7128,rohan.joshi.b87891,rohan.joshi.b87891@trendlytics.io,Rohan,Joshi,2026-08-12 20:58:21.924496,luxury,1,desktop
7129,sneha.kapoor.0be640,sneha.kapoor.0be640@trendlytics.io,Sneha,Kapoor,2026-08-22 20:58:21.924496,occasional,0,mobile
7130,aditya.reddy.56e103,aditya.reddy.56e103@trendlytics.io,Aditya,Reddy,2026-08-21 20:58:21.924496,occasional,0,mobile
7131,kabir.verma.b2a05b,kabir.verma.b2a05b@trendlytics.io,Kabir,Verma,2026-08-18 20:58:21.924496,trendsetter,1,mobile
7132,sneha.sen.4085c4,sneha.sen.4085c4@trendlytics.io,Sneha,Sen,2026-08-20 20:58:21.924496,trendsetter,0,desktop
